X Y Z Strain_XX Strain_XY Strain_YY
0.366667 0.666667 0 -0.000205842 -5.83914e-06 0.000812607
0.4 0.666667 0 -0.000206486 -4.1445e-06 0.000812607
0.433333 0.666667 0 -0.000206367 -2.56758e-06 0.000812561
0.466667 0.666667 0 -0.000206554 -8.52015e-07 0.000812453
0.5 0.666667 0 -0.000207431 7.11019e-07 0.000812302
0.533333 0.666667 0 -0.000207477 2.6373e-06 0.000811972
0.566667 0.666667 0 -0.000207017 3.38591e-06 0.000811703
0.6 0.666667 0 -0.000207027 4.06031e-06 0.000812195
0.633333 0.666667 0 -0.000207612 4.76474e-06 0.000813186
0.666667 0.666667 0 -0.000207951 5.65723e-06 0.000814393
0.7 0.666667 0 -0.000207072 6.8897e-06 0.000815836
0.733333 0.666667 0 -0.000206935 7.82273e-06 0.000817287
0.766667 0.666667 0 -0.000206687 8.45541e-06 0.000818827
0.8 0.666667 0 -0.000206422 8.46556e-06 0.000820428
0.833333 0.666667 0 -0.0002066 7.91733e-06 0.000822841
0.166667 0.7 0 -0.000200469 -7.75222e-06 0.000807026
0.2 0.7 0 -0.000200003 -8.30226e-06 0.000803385
0.233333 0.7 0 -0.000200149 -7.98146e-06 0.000800378
0.266667 0.7 0 -0.000199694 -7.18816e-06 0.00079807
0.3 0.7 0 -0.00019938 -6.68467e-06 0.000796257
0.333333 0.7 0 -0.000199787 -6.45902e-06 0.000795393
0.366667 0.7 0 -0.00020083 -5.05546e-06 0.00079536
0.4 0.7 0 -0.000201546 -3.62513e-06 0.000795117
0.433333 0.7 0 -0.000201226 -2.38338e-06 0.000794154
0.466667 0.7 0 -0.000201172 -1.00464e-06 0.000792848
0.5 0.7 0 -0.000201871 3.78227e-07 0.00079201
0.533333 0.7 0 -0.000201943 1.98698e-06 0.00079161
0.566667 0.7 0 -0.000201576 2.7586e-06 0.000791782
0.6 0.7 0 -0.00020178 3.54224e-06 0.000792938
0.633333 0.7 0 -0.000202227 4.51478e-06 0.00079495
