X Y Z Strain_XX Strain_XY Strain_YY
0.666667 0.8 0 -0.000189111 3.7638e-06 0.000743458
0.7 0.8 0 -0.000188687 4.2923e-06 0.000744996
0.733333 0.8 0 -0.000188317 5.28122e-06 0.000746669
0.766667 0.8 0 -0.000188296 6.02574e-06 0.000749099
0.8 0.8 0 -0.000188583 6.36436e-06 0.000752101
0.833333 0.8 0 -0.000189281 6.295e-06 0.000755654
0.166667 0.833333 0 -0.000186105 -5.54971e-06 0.000740082
0.2 0.833333 0 -0.000186013 -5.00455e-06 0.000736571
0.233333 0.833333 0 -0.000186194 -4.67174e-06 0.000733993
0.266667 0.833333 0 -0.000186452 -4.152e-06 0.000732104
0.3 0.833333 0 -0.000186557 -3.57602e-06 0.000730263
0.333333 0.833333 0 -0.000186485 -3.2128e-06 0.000728641
0.366667 0.833333 0 -0.000186441 -2.74972e-06 0.000727396
0.4 0.833333 0 -0.0001865 -1.88555e-06 0.000726579
0.433333 0.833333 0 -0.000186544 -1.16366e-06 0.000725795
0.466667 0.833333 0 -0.000186425 -6.39408e-07 0.000725265
0.5 0.833333 0 -0.000186549 -5.50293e-08 0.000725368
0.533333 0.833333 0 -0.000186675 8.45308e-07 0.000725866
0.566667 0.833333 0 -0.000186591 1.96254e-06 0.00072618
0.6 0.833333 0 -0.000186355 2.73037e-06 0.000726802
0.633333 0.833333 0 -0.000186165 3.18898e-06 0.000727428
0.666667 0.833333 0 -0.000185944 3.28736e-06 0.000728281
0.7 0.833333 0 -0.00018583 3.54483e-06 0.000730046
0.733333 0.833333 0 -0.000185636 4.30244e-06 0.000732195
0.766667 0.833333 0 -0.000185418 5.17682e-06 0.000734483
0.8 0.833333 0 -0.000185652 5.71318e-06 0.000737565
0.833333 0.833333 0 -0.000186153 5.93013e-06 0.000740907
